sheet,framework,dimension,pole,term,cosine_similarity,proposed_weight,expert_weight_override,base_weight,cross_load_count,effective_weight,corpus_frequency,is_seed,cross_loads_to,notes
mit__integrity,mit,integrity,,consideration,0.4916,0.25,,0.25,3,0.1,230,False,process_results__process_oriented; pragmatic_normative__normative; mit__respect,
mit__integrity,mit,integrity,,giving,0.4915,0.25,,0.25,0,0.25,665,False,,
mit__integrity,mit,integrity,,contributing,0.4914,0.25,,0.25,0,0.25,100,False,,
mit__integrity,mit,integrity,,dealing with,0.4911,0.25,,0.25,4,0.0833,383,False,open_closed__closed_system; pragmatic_normative__normative; mit__execution; mit__respect,
mit__integrity,mit,integrity,,experience and,0.4901,0.25,,0.25,3,0.1,1147,False,open_closed__open_system; mit__diversity; mit__innovation,
mit__integrity,mit,integrity,,taste,0.4899,0.25,,0.25,0,0.25,50,False,,
mit__integrity,mit,integrity,,corporate trust,0.4899,0.25,,0.25,1,0.1667,52,False,professional_parochial__parochial,
mit__integrity,mit,integrity,,logic,0.4896,0.25,,0.25,2,0.125,58,False,tight_loose__tight_control; pragmatic_normative__normative,
mit__integrity,mit,integrity,,selfish,0.4894,0.25,,0.25,0,0.25,99,False,,
mit__integrity,mit,integrity,,with respect,0.4892,0.25,,0.25,1,0.1667,252,False,mit__respect,
mit__integrity,mit,integrity,,reputation for,0.4891,0.25,,0.25,0,0.25,59,False,,
mit__integrity,mit,integrity,,happiness,0.489,0.25,,0.25,1,0.1667,94,False,mit__respect,
mit__integrity,mit,integrity,,strict,0.4888,0.25,,0.25,2,0.125,977,False,open_closed__closed_system; tight_loose__tight_control,
mit__integrity,mit,integrity,,character,0.4888,0.25,,0.25,1,0.1667,60,False,mit__respect,
mit__integrity,mit,integrity,,agreement,0.4888,0.25,,0.25,2,0.125,57,False,pragmatic_normative__normative; mit__collaboration,
mit__integrity,mit,integrity,,relationship,0.4886,0.25,,0.25,0,0.25,1007,False,,
mit__integrity,mit,integrity,,sharing,0.4883,0.25,,0.25,1,0.1667,1307,False,mit__collaboration,
mit__integrity,mit,integrity,,insecurity,0.4882,0.25,,0.25,0,0.25,74,False,,
mit__integrity,mit,integrity,,effectively,0.4872,0.25,,0.25,4,0.0833,247,False,process_results__results_oriented; pragmatic_normative__pragmatic; mit__agility; mit__execution,
mit__integrity,mit,integrity,,reputable,0.4872,0.25,,0.25,0,0.25,385,False,,
mit__integrity,mit,integrity,,quality people,0.4872,0.25,,0.25,1,0.1667,199,False,mit__respect,
mit__integrity,mit,integrity,,well respected,0.4872,0.25,,0.25,1,0.1667,216,False,mit__respect,
mit__integrity,mit,integrity,,honestly,0.4869,0.25,,0.25,0,0.25,565,False,,
mit__integrity,mit,integrity,,valuable,0.4866,0.25,,0.25,1,0.1667,551,False,mit__respect,
mit__integrity,mit,integrity,,checks,0.4854,0.25,,0.25,0,0.25,119,False,,
mit__performance,mit,performance,,high performance,0.7308,0.75,,0.75,2,0.375,151,False,pragmatic_normative__pragmatic; mit__agility,
mit__performance,mit,performance,,the performance,0.7273,0.75,0.25,0.25,4,0.0833,99,False,process_results__results_oriented; pragmatic_normative__pragmatic; mit__agility; mit__execution,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__performance,mit,performance,,performance,0.7254,1,,1.0,4,0.3333,4040,True,process_results__results_oriented; pragmatic_normative__pragmatic; mit__agility; mit__execution,
mit__performance,mit,performance,,high performing,0.7209,0.75,,0.75,0,0.75,140,False,,
mit__performance,mit,performance,,excellence,0.7204,1,,1.0,1,0.6667,399,True,mit__execution,
mit__performance,mit,performance,,performance and,0.7151,0.75,0.25,0.25,4,0.0833,233,False,process_results__results_oriented; pragmatic_normative__pragmatic; mit__agility; mit__execution,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__performance,mit,performance,,performance the,0.7055,0.75,0.25,0.25,4,0.0833,92,False,process_results__results_oriented; pragmatic_normative__pragmatic; mit__agility; mit__execution,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__performance,mit,performance,,performance based,0.684,0.5,,0.5,1,0.3333,137,False,pragmatic_normative__pragmatic,
mit__performance,mit,performance,,merit,0.6782,0.5,,0.5,2,0.25,781,False,open_closed__open_system; pragmatic_normative__normative,
mit__performance,mit,performance,,based performance,0.6761,0.5,,0.5,2,0.25,162,False,process_results__results_oriented; pragmatic_normative__pragmatic,
mit__performance,mit,performance,,performance culture,0.676,1,,1.0,0,1.0,65,True,,
mit__performance,mit,performance,,individual performance,0.6678,0.5,,0.5,1,0.3333,55,False,process_results__results_oriented,
mit__performance,mit,performance,,merit based,0.6671,0.5,,0.5,1,0.3333,155,False,pragmatic_normative__normative,
mit__performance,mit,performance,,based merit,0.6539,0.5,,0.5,1,0.3333,108,False,pragmatic_normative__normative,
mit__performance,mit,performance,,performance management,0.6528,0.5,,0.5,1,0.3333,87,False,process_results__results_oriented,
mit__performance,mit,performance,,your performance,0.6424,0.5,0.25,0.25,3,0.1,251,False,process_results__results_oriented; mit__agility; mit__execution,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__performance,mit,performance,,for excellence,0.6405,0.5,0.25,0.25,1,0.1667,50,False,mit__execution,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__performance,mit,performance,,high performers,0.6401,1,,1.0,0,1.0,154,True,,
mit__performance,mit,performance,,high standards,0.6376,1,,1.0,1,0.6667,123,True,tight_loose__tight_control,
mit__performance,mit,performance,,performance but,0.6315,0.5,0.25,0.25,3,0.1,64,False,process_results__results_oriented; pragmatic_normative__pragmatic; mit__agility,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__performance,mit,performance,,performance driven,0.6289,0.5,,0.5,2,0.25,65,False,process_results__results_oriented; pragmatic_normative__pragmatic,
mit__performance,mit,performance,,perform well,0.6195,0.5,,0.5,2,0.25,122,False,process_results__results_oriented; mit__execution,
mit__performance,mit,performance,,the talent,0.6051,0.5,0.25,0.25,1,0.1667,106,False,process_results__results_oriented,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__performance,mit,performance,,performance good,0.6014,0.5,,0.5,0,0.5,81,False,,
mit__performance,mit,performance,,talent,0.5974,0.5,,0.5,0,0.5,2673,False,,
mit__performance,mit,performance,,high end,0.5943,0.5,,0.5,0,0.5,60,False,,
mit__performance,mit,performance,,for performance,0.5933,0.5,0.25,0.25,0,0.25,203,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__performance,mit,performance,,culture excellence,0.5903,0.5,,0.5,0,0.5,62,False,,
mit__performance,mit,performance,,accountability,0.5899,1,,1.0,6,0.25,504,True,process_results__results_oriented; tight_loose__tight_control; pragmatic_normative__normative; mit__execution; mit__integrity; mit__respect,
mit__performance,mit,performance,,standards and,0.5873,0.5,0.25,0.25,3,0.1,94,False,process_results__process_oriented; tight_loose__tight_control; pragmatic_normative__normative,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__performance,mit,performance,,evaluations,0.5873,0.5,,0.5,3,0.2,64,False,process_results__process_oriented; process_results__results_oriented; mit__execution,
mit__performance,mit,performance,,highly competitive,0.5843,0.5,,0.5,0,0.5,201,False,,
mit__performance,mit,performance,,competence,0.5842,0.5,,0.5,4,0.1667,107,False,professional_parochial__professional; open_closed__open_system; tight_loose__loose_control; pragmatic_normative__normative,
mit__performance,mit,performance,,superior,0.583,0.5,,0.5,0,0.5,157,False,,
mit__performance,mit,performance,,company performance,0.5828,0.5,,0.5,1,0.3333,87,False,professional_parochial__parochial,
mit__performance,mit,performance,,than performance,0.582,0.5,,0.5,0,0.5,50,False,,
mit__performance,mit,performance,,achieving,0.5817,0.5,,0.5,5,0.1429,125,False,process_results__results_oriented; open_closed__open_system; pragmatic_normative__normative; mit__execution; mit__innovation,
mit__performance,mit,performance,,meritocracy,0.5806,1,,1.0,0,1.0,648,True,,
mit__performance,mit,performance,,and performance,0.5788,0.5,0.25,0.25,1,0.1667,158,False,process_results__results_oriented,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__performance,mit,performance,,evaluation,0.5786,0.5,,0.5,4,0.1667,157,False,process_results__process_oriented; process_results__results_oriented; pragmatic_normative__normative; mit__execution,
mit__performance,mit,performance,,top talent,0.578,0.5,,0.5,0,0.5,158,False,,
mit__performance,mit,performance,,improvement,0.5771,0.5,,0.5,3,0.2,1053,False,process_results__results_oriented; mit__execution; mit__innovation,
mit__performance,mit,performance,,high performer,0.577,0.5,,0.5,0,0.5,53,False,,
mit__performance,mit,performance,,performance great,0.576,0.5,,0.5,0,0.5,65,False,,
mit__performance,mit,performance,,accomplishments,0.5753,0.5,,0.5,1,0.3333,86,False,process_results__results_oriented,
mit__performance,mit,performance,,high level,0.5749,0.5,,0.5,0,0.5,505,False,,
mit__performance,mit,performance,,standards,0.5741,0.5,,0.5,2,0.25,1359,False,tight_loose__tight_control; pragmatic_normative__normative,
mit__performance,mit,performance,,leadership,0.5738,0.5,,0.5,5,0.1429,6819,False,process_results__results_oriented; tight_loose__tight_control; tight_loose__loose_control; mit__collaboration; mit__execution,
mit__performance,mit,performance,,improvement and,0.5718,0.5,0.25,0.25,3,0.1,56,False,process_results__results_oriented; mit__execution; mit__innovation,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__performance,mit,performance,,high integrity,0.5712,0.5,,0.5,2,0.25,72,False,pragmatic_normative__normative; mit__integrity,
mit__performance,mit,performance,,achievement,0.5685,0.5,,0.5,3,0.2,54,False,process_results__results_oriented; mit__execution; mit__innovation,
mit__performance,mit,performance,,accountability for,0.5664,0.5,0.25,0.25,5,0.0714,66,False,process_results__results_oriented; pragmatic_normative__normative; mit__execution; mit__integrity; mit__respect,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__performance,mit,performance,,talents,0.5659,0.5,,0.5,0,0.5,253,False,,
mit__performance,mit,performance,,talent and,0.5656,0.5,0.25,0.25,0,0.25,272,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__performance,mit,performance,,talented employees,0.5645,0.5,,0.5,2,0.25,92,False,job_employee__employee_oriented; professional_parochial__professional,
mit__performance,mit,performance,,strong leadership,0.5618,0.5,,0.5,1,0.3333,197,False,tight_loose__loose_control,
mit__performance,mit,performance,,competition and,0.5601,0.5,0.25,0.25,5,0.0714,78,False,process_results__results_oriented; open_closed__open_system; open_closed__closed_system; pragmatic_normative__pragmatic; mit__innovation,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__performance,mit,performance,,competitive with,0.5567,0.5,0.25,0.25,4,0.0833,190,False,open_closed__open_system; open_closed__closed_system; pragmatic_normative__pragmatic; mit__collaboration,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__performance,mit,performance,,quality,0.5561,0.5,,0.5,3,0.2,2668,False,pragmatic_normative__normative; mit__integrity; mit__respect,
mit__performance,mit,performance,,improving,0.5561,0.5,,0.5,3,0.2,454,False,process_results__results_oriented; open_closed__open_system; mit__innovation,
mit__performance,mit,performance,,awards,0.5555,0.5,,0.5,0,0.5,137,False,,
mit__performance,mit,performance,,leadership and,0.5553,0.5,0.25,0.25,6,0.0625,510,False,process_results__results_oriented; tight_loose__tight_control; tight_loose__loose_control; pragmatic_normative__normative; mit__collaboration; mit__execution,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__performance,mit,performance,,achieve,0.5545,0.5,,0.5,7,0.1111,494,False,process_results__results_oriented; open_closed__open_system; tight_loose__loose_control; pragmatic_normative__pragmatic; mit__agility; mit__execution; mit__innovation,
mit__performance,mit,performance,,competetive,0.554,0.5,,0.5,1,0.3333,61,False,open_closed__open_system,
mit__performance,mit,performance,,competitive and,0.5528,0.5,0.25,0.25,1,0.1667,451,False,pragmatic_normative__pragmatic,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__performance,mit,performance,,good performance,0.5521,0.5,,0.5,0,0.5,96,False,,
mit__performance,mit,performance,,efficiency and,0.5518,0.5,0.25,0.25,3,0.1,63,False,process_results__results_oriented; tight_loose__loose_control; pragmatic_normative__pragmatic,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__performance,mit,performance,,success,0.5515,0.5,,0.5,3,0.2,1086,False,process_results__results_oriented; mit__execution; mit__innovation,
mit__performance,mit,performance,,fast track,0.5511,0.5,,0.5,2,0.25,61,False,process_results__results_oriented; mit__agility,
mit__performance,mit,performance,,performing,0.5505,0.5,,0.5,1,0.3333,454,False,mit__execution,
mit__performance,mit,performance,,high quality,0.5504,0.5,,0.5,0,0.5,312,False,,
mit__performance,mit,performance,,achieved,0.5504,0.5,,0.5,4,0.1667,94,False,process_results__results_oriented; mit__agility; mit__execution; mit__innovation,
mit__performance,mit,performance,,well structured,0.5501,0.5,,0.5,1,0.3333,188,False,tight_loose__tight_control,
mit__performance,mit,performance,,top performer,0.5498,0.25,,0.25,0,0.25,72,False,,
mit__performance,mit,performance,,for improvement,0.5497,0.25,,0.25,2,0.125,267,False,process_results__results_oriented; mit__execution,
mit__performance,mit,performance,,the success,0.5489,0.25,,0.25,3,0.1,54,False,process_results__results_oriented; mit__execution; mit__innovation,
mit__performance,mit,performance,,top tier,0.5469,0.25,,0.25,0,0.25,308,False,,
mit__performance,mit,performance,,promoted and,0.5466,0.25,,0.25,0,0.25,148,False,,
mit__performance,mit,performance,,quality work,0.5464,0.25,,0.25,2,0.125,473,False,pragmatic_normative__normative; mit__integrity,
mit__performance,mit,performance,,and merit,0.5462,0.25,,0.25,0,0.25,57,False,,
mit__performance,mit,performance,,opportunities high,0.5457,0.25,,0.25,0,0.25,59,False,,
mit__performance,mit,performance,,perform,0.5456,0.25,,0.25,2,0.125,678,False,process_results__results_oriented; mit__execution,
mit__performance,mit,performance,,talented colleagues,0.5453,0.25,,0.25,1,0.1667,112,False,professional_parochial__professional,
mit__performance,mit,performance,,skill,0.5438,0.25,,0.25,2,0.125,869,False,professional_parochial__professional; mit__agility,
mit__performance,mit,performance,,superiors,0.5433,0.25,,0.25,0,0.25,164,False,,
mit__performance,mit,performance,,skills and,0.5429,0.25,,0.25,2,0.125,458,False,professional_parochial__professional; open_closed__open_system,
mit__performance,mit,performance,,competition,0.5427,0.25,,0.25,1,0.1667,1013,False,process_results__results_oriented,
mit__performance,mit,performance,,competitive,0.5422,0.25,,0.25,1,0.1667,7478,False,pragmatic_normative__pragmatic,
mit__performance,mit,performance,,standards good,0.5422,0.25,,0.25,1,0.1667,98,False,pragmatic_normative__normative,
mit__performance,mit,performance,,efficiency,0.5417,0.25,,0.25,1,0.1667,414,False,pragmatic_normative__pragmatic,
mit__performance,mit,performance,,extremely competitive,0.5413,0.25,,0.25,0,0.25,82,False,,
mit__performance,mit,performance,,the competition,0.5412,0.25,,0.25,1,0.1667,105,False,process_results__results_oriented,
mit__performance,mit,performance,,strong management,0.5405,0.25,,0.25,2,0.125,79,False,tight_loose__tight_control; tight_loose__loose_control,
mit__performance,mit,performance,,higher level,0.5371,0.25,,0.25,0,0.25,148,False,,
mit__performance,mit,performance,,performance review,0.537,0.25,,0.25,0,0.25,216,False,,
mit__performance,mit,performance,,best talent,0.5369,0.25,,0.25,0,0.25,68,False,,
mit__performance,mit,performance,,competitive for,0.5366,0.25,,0.25,1,0.1667,119,False,pragmatic_normative__pragmatic,
mit__performance,mit,performance,,management high,0.5358,0.25,,0.25,0,0.25,84,False,,
mit__performance,mit,performance,,talent the,0.5353,0.25,,0.25,0,0.25,81,False,,
mit__performance,mit,performance,,promotion based,0.5344,0.25,,0.25,0,0.25,53,False,,
mit__performance,mit,performance,,organizational,0.5343,0.25,,0.25,6,0.0625,498,False,process_results__process_oriented; job_employee__employee_oriented; professional_parochial__parochial; tight_loose__tight_control; tight_loose__loose_control; mit__collaboration,
mit__performance,mit,performance,,accountable,0.5342,0.25,,0.25,3,0.1,147,False,pragmatic_normative__normative; mit__execution; mit__integrity,
mit__performance,mit,performance,,qualified,0.5339,0.25,,0.25,3,0.1,469,False,professional_parochial__professional; open_closed__open_system; mit__diversity,
mit__performance,mit,performance,,talent development,0.5339,0.25,,0.25,0,0.25,57,False,,
mit__performance,mit,performance,,management and,0.5338,0.25,,0.25,7,0.0556,2249,False,process_results__process_oriented; process_results__results_oriented; professional_parochial__professional; tight_loose__tight_control; tight_loose__loose_control; pragmatic_normative__normative; mit__execution,
